INDICATOR_ID,COUNTRY_ID,YEAR,TYPE,METADATA
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.1,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,ARG,2016,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,BIH,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,KOR,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,KOR,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,MDV,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,PSE,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,SVN,2014,Over Coverage:Classification,"Includes other occupation(s)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,SVN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.ILOSTAT.1.A.SEX.2,SVN,2016,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,AUT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,BEL,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,BOL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,CZE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,EST,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,HUN,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,LTU,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,MKD,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,PRT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,ROU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,SRB,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.1.A.EXIST2J.2,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,AUT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,BEL,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,BEL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,BOL,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,CRI,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,CZE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,CZE,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,HUN,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,LKA,2016,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,PRT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,PRT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,ROU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,SRB,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,SRB,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND1.1.OV.SEX.2.A.EXIST2J.2,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,AUT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,CZE,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,MKD,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,ROU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,SRB,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.EXIST2J.2,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,AUT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,CZE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,CZE,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,HUN,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,LTU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,LTU,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,MKD,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,ROU,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,SRB,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,SRB,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.1.A.EXIST2J.2,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,AUT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,BEL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,CZE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,CZE,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,HUN,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,LTU,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,SRB,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,SRB,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.0.A.SEX.2.A.EXIST2J.2,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,AUT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,BEL,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,BEL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,BGR,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,BIH,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,BIH,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,BOL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,CRI,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,CZE,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,CZE,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,EST,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,FIN,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,GHA,2014,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,HUN,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,HUN,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,LTU,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,MEX,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,MLT,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,PAK,2015,Over Coverage:Classification,"Includes other industry(ies)"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,PRT,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,PRT,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,SRB,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,SRB,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,SVK,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.EXIST2J.2,SVK,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.SEX.1.A.EXIST2J.2,AUT,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.SEX.1.A.EXIST2J.2,AUT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
CE.RA.CULIND2.1.OV.CULIND1.1.A.SEX.1.A.EXIST2J.2,BEL,2014,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.SEX.1.A.EXIST2J.2,BEL,2015,Qualifier:Data quality,"Low reliability, use with caution"
CE.RA.CULIND2.1.OV.CULIND1.1.A.SEX.1.A.EXIST2J.2,BGR,2014,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
